@class: format(){
   Output_every: 1
//@PHREEQCOutput: chemistry1.inp

Output_every: 1
 The column headers in this file can be edited and determine the output for the next run.
Var: 	 T                   	 Ca.tot                	 Si.tot                	 waterbalance            	 watervolume             	 pH                      	 Ca.bulksolution         	 Ca.bulksolid            	 Si.bulksolid            	 Si.bulksolution         	 Portlandite[s].tot      	 CSHQ_JenD.tot.con       	 CSHQ_JenH.tot.con       	 CSHQ_TobD.tot.con       	 CSHQ_TobH.tot.con       	 Ca.bulkss               	 Si.bulkss               	
Data:	 2.98150000e2            	 1.12345000              	 3.14558000e-1           	 50.0000000              	 2.27387396e-2           	 12.4800294              	 4.43236380e-4           	 1.12300676              	 3.14557291e-1           	 7.08956864e-7           	 6.11325771e-1           	 1.68589645e-1           	 1.12043852e-1           	 1.26846834e-1           	 5.54593813e-3           	 5.11680993e-1           	 3.14557291e-1           	

}

@format()

Output_every: 1
// The column headers in this file can be edited and determine the output for the next run.
Var: 	 T                       	 Ca.tot                  	 Si.tot                  	 waterbalance            	 watervolume             	 pH                      	 Ca.bulksolution         	 Ca.bulksolid            	 Si.bulksolid            	 Si.bulksolution         	 Portlandite[s].tot      	 CSHQ_JenD.tot.con       	 CSHQ_JenH.tot.con       	 CSHQ_TobD.tot.con       	 CSHQ_TobH.tot.con       	 Ca.bulkss               	 Si.bulkss               	
Data:	 2.98150000e2            	 1.51000000              	 1.32000000e-1           	 97.7000000              	 6.76346509e-2           	 12.4800294              	 1.31837289e-3           	 1.50868163              	 1.31997891e-1           	 2.10873825e-6           	 1.29396458              	 7.07453880e-2           	 4.70170384e-2           	 5.32288238e-2           	 2.32724581e-3           	 2.14717045e-1           	 1.31997891e-1           	
Data:	 2.98150000e2            	 1.12000000              	 2.94000000e-1           	 1.42000000e2            	 1.15348704e-1           	 12.4800294              	 2.24844222e-3           	 1.11775156              	 2.93996404e-1           	 3.59638472e-6           	 6.39516349e-1           	 1.57569863e-1           	 1.04720159e-1           	 1.18555551e-1           	 5.18343052e-3           	 4.78235209e-1           	 2.93996404e-1           	
Data:	 2.98150000e2            	 7.02000000e-1           	 1.08000000e-1           	 1.20000000e2            	 1.05041441e-1           	 12.4800294              	 2.04752720e-3           	 6.99952473e-1           	 1.07996725e-1           	 3.27502103e-6           	 5.24277411e-1           	 5.78817596e-2           	 3.84679340e-2           	 4.35502309e-2           	 1.90408289e-3           	 1.75675062e-1           	 1.07996725e-1           	
Data:	 2.98150000e2            	 1.84000000              	 1.22000000e-1           	 78.4000000              	 4.26012637e-2           	 12.4800294              	 8.30407938e-4           	 1.83916959              	 1.21998672e-1           	 1.32823801e-6           	 1.64071798              	 6.53862216e-2           	 4.34553627e-2           	 4.91965875e-2           	 2.15095025e-3           	 1.98451612e-1           	 1.21998672e-1           	
Data:	 2.98150000e2            	 1.22000000              	 2.14000000e-1           	 1.20000000e2            	 9.33295103e-2           	 12.4800294              	 1.81923162e-3           	 1.21818077              	 2.13997090e-1           	 2.90986211e-6           	 8.70078064e-1           	 1.14693553e-1           	 7.62247738e-2           	 8.62954196e-2           	 3.77296809e-3           	 3.48102704e-1           	 2.13997090e-1           	
Data:	 2.98150000e2            	 1.47000000              	 1.80000000e-1           	 1.23000000e2            	 9.25972966e-2           	 12.4800294              	 1.80495890e-3           	 1.46819504              	 1.79997113e-1           	 2.88703288e-6           	 1.17539909              	 9.64709775e-2           	 6.41141392e-2           	 7.25847551e-2           	 3.17351681e-3           	 2.92795952e-1           	 1.79997113e-1           	
Data:	 2.98150000e2            	 1.81000000              	 2.48000000e-1           	 80.4000000              	 4.23060609e-2           	 12.4800294              	 8.24653678e-4           	 1.80917535              	 2.47998681e-1           	 1.31903407e-6           	 1.40576327              	 1.32916994e-1           	 8.83359832e-2           	 1.00006735e-1           	 4.37244782e-3           	 4.03412081e-1           	 2.47998681e-1           	
Data:	 2.98150000e2            	 1.93000000              	 3.78000000e-1           	 51.0000000              	 7.79146181e-3           	 12.4800294              	 1.51875582e-4           	 1.92984812              	 3.77999757e-1           	 2.42925088e-7           	 1.31496716              	 2.02592172e-1           	 1.34641765e-1           	 1.52430333e-1           	 6.66448791e-3           	 6.14880966e-1           	 3.77999757e-1           	
Data:	 2.98150000e2            	 1.35000000              	 3.20000000e-1           	 1.20000000e2            	 8.86024413e-2           	 12.4800294              	 1.72708892e-3           	 1.34827291              	 3.19997238e-1           	 2.76247980e-6           	 8.27742919e-1           	 1.71505230e-1           	 1.13981536e-1           	 1.29040520e-1           	 5.64184945e-3           	 5.20529992e-1           	 3.19997238e-1           	
Data:	 2.98150000e2            	 4.69000000e-1           	 3.55000000e-1           	 1.05000000e2            	 8.93866876e-2           	 12.0976792              	 6.72287079e-4           	 4.68327713e-1           	 3.54990821e-1           	 9.17875256e-6           	 0.0                     	 5.06153755e-2           	 1.58961864e-1           	 1.85828860e-1           	 3.83915852e-2           	 4.68327713e-1           	 3.54990821e-1           	
Data:	 2.98150000e2            	 1.80000000              	 2.99000000e-1           	 53.6000000              	 1.45129783e-2           	 12.4800294              	 2.82895184e-4           	 1.79971710              	 2.98999548e-1           	 4.52491023e-7           	 1.31334343              	 1.60251340e-1           	 1.06502256e-1           	 1.20573095e-1           	 5.27164061e-3           	 4.86373674e-1           	 2.98999548e-1           	
Data:	 2.98150000e2            	 1.35000000e-1           	 3.08000000e-1           	 1.10000000e2            	 1.06354022e-1           	 7.57544342              	 3.45825225e-4           	 1.34654175e-1           	 2.01910888e-1           	 1.06089112e-1           	 0.0                     	 1.70398994e-11          	 5.10555697e-7           	 1.02460187e-4           	 2.01842067e-1           	 1.34654175e-1           	 2.01910888e-1           	
Data:	 2.98150000e2            	 1.77000000              	 1.67000000e-1           	 1.46000000e2            	 1.10510588e-1           	 12.4800294              	 2.15413492e-3           	 1.76784587              	 1.66996554e-1           	 3.44554013e-6           	 1.49619754              	 8.95032181e-2           	 5.94834004e-2           	 6.73422135e-2           	 2.94430485e-3           	 2.71648330e-1           	 1.66996554e-1           	
Data:	 2.98150000e2            	 1.94000000              	 3.16000000e-1           	 58.5000000              	 1.65144068e-2           	 12.4800294              	 3.21908161e-4           	 1.93967809              	 3.15999485e-1           	 5.14892304e-7           	 1.42565112              	 1.69362601e-1           	 1.12557555e-1           	 1.27428406e-1           	 5.57136535e-3           	 5.14026967e-1           	 3.15999485e-1           	
Data:	 2.98150000e2            	 7.83000000e-1           	 1.48000000e-1           	 74.8000000              	 5.74408494e-2           	 12.4800294              	 1.11966954e-3           	 7.81880330e-1           	 1.47998209e-1           	 1.79091212e-6           	 5.41136044e-1           	 7.93208939e-2           	 5.27162776e-2           	 5.96810337e-2           	 2.60934632e-3           	 2.40744286e-1           	 1.47998209e-1           	
Data:	 2.98150000e2            	 2.90000000e-1           	 2.60000000e-1           	 86.3000000              	 7.61338429e-2           	 11.7779321              	 2.70605478e-4           	 2.89729395e-1           	 2.59984059e-1           	 1.59409046e-5           	 0.0                     	 8.70930659e-3           	 8.80396166e-2           	 1.24761576e-1           	 8.29594050e-2           	 2.89729395e-1           	 2.59984059e-1           	
Data:	 2.98150000e2            	 4.55000000e-1           	 1.55000000e-1           	 1.25000000e2            	 1.13434317e-1           	 12.4800294              	 2.21112589e-3           	 4.52788874e-1           	 1.54996463e-1           	 3.53669724e-6           	 2.00660736e-1           	 8.30716675e-2           	 5.52090234e-2           	 6.25031155e-2           	 2.73273206e-3           	 2.52128139e-1           	 1.54996463e-1           	
Data:	 2.98150000e2            	 8.64000000e-1           	 3.08000000e-1           	 74.1000000              	 5.16793358e-2           	 12.4800294              	 1.00736286e-3           	 8.62992637e-1           	 3.07998389e-1           	 1.61127751e-6           	 3.61980816e-1           	 1.65074346e-1           	 1.09707602e-1           	 1.24201923e-1           	 5.43029857e-3           	 5.01011822e-1           	 3.07998389e-1           	
Data:	 2.98150000e2            	 1.14000000              	 3.45000000e-1           	 1.39000000e2            	 1.10837533e-1           	 12.4800294              	 2.16050791e-3           	 1.13783949              	 3.44996544e-1           	 3.45573375e-6           	 5.76643871e-1           	 1.84903821e-1           	 1.22886174e-1           	 1.39121619e-1           	 6.08261052e-3           	 5.61195621e-1           	 3.44996544e-1           	
Data:	 2.98150000e2            	 1.56000000              	 3.38000000e-1           	 1.44000000e2            	 1.08438835e-1           	 12.4800294              	 2.11375114e-3           	 1.55788625              	 3.37996619e-1           	 3.38094626e-6           	 1.00807720              	 1.81152151e-1           	 1.20392833e-1           	 1.36298863e-1           	 5.95919532e-3           	 5.49809051e-1           	 3.37996619e-1           	
Data:	 2.98150000e2            	 6.30000000e-1           	 2.77000000e-1           	 1.04000000e2            	 8.65174870e-2           	 12.4800294              	 1.68644781e-3           	 6.28313552e-1           	 2.76997303e-1           	 2.69747432e-6           	 1.77730276e-1           	 1.48459051e-1           	 9.86651581e-2           	 1.11700577e-1           	 4.88372053e-3           	 4.50583276e-1           	 2.76997303e-1           	
Data:	 2.98150000e2            	 1.26000000              	 2.44000000e-1           	 94.2000000              	 6.61100928e-2           	 12.4800294              	 1.28865534e-3           	 1.25871134              	 2.43997939e-1           	 2.06120501e-6           	 8.61807152e-1           	 1.30772762e-1           	 8.69109374e-2           	 9.83934150e-2           	 4.30191100e-3           	 3.96904193e-1           	 2.43997939e-1           	
Data:	 2.98150000e2            	 6.94000000e-1           	 2.42000000e-1           	 59.8000000              	 4.19126165e-2           	 12.4800294              	 8.16984437e-4           	 6.93183016e-1           	 2.41998693e-1           	 1.30676711e-6           	 2.99530936e-1           	 1.29701250e-1           	 8.61988153e-2           	 9.75872091e-2           	 4.26666244e-3           	 3.93652079e-1           	 2.41998693e-1           	
Data:	 2.98150000e2            	 8.25000000e-1           	 2.03000000e-1           	 92.8000000              	 7.34629544e-2           	 12.4800294              	 1.43198147e-3           	 8.23568019e-1           	 2.02997710e-1           	 2.29045526e-6           	 4.93357680e-1           	 1.08798342e-1           	 7.23068453e-2           	 8.18598632e-2           	 3.57903876e-3           	 3.30210339e-1           	 2.02997710e-1           	
Data:	 2.98150000e2            	 1.60000000              	 1.66000000e-1           	 96.9000000              	 6.44481413e-2           	 12.4800294              	 1.25625964e-3           	 1.59874374              	 1.65997991e-1           	 2.00938807e-6           	 1.32871974              	 8.89680293e-2           	 5.91277165e-2           	 6.69395375e-2           	 2.92669924e-3           	 2.70023996e-1           	 1.65997991e-1           	
Data:	 2.98150000e2            	 3.76000000e-1           	 2.33000000e-1           	 1.18000000e2            	 1.06127082e-1           	 12.4586430              	 1.95933344e-3           	 3.74040667e-1           	 2.32996404e-1           	 3.59594424e-6           	 0.0                     	 1.17544098e-1           	 8.56673541e-2           	 9.64987013e-2           	 4.62671579e-3           	 3.74040667e-1           	 2.32996404e-1           	
Data:	 2.98150000e2            	 1.43000000              	 1.32000000e-1           	 1.03000000e2            	 7.43797228e-2           	 12.4800294              	 1.44985164e-3           	 1.42855015              	 1.31997681e-1           	 2.31903860e-6           	 1.21383345              	 7.07452753e-2           	 4.70169635e-2           	 5.32287390e-2           	 2.32724210e-3           	 2.14716703e-1           	 1.31997681e-1           	
Data:	 2.98150000e2            	 1.36000000              	 1.05000000e-1           	 72.1000000              	 4.53192973e-2           	 12.4800294              	 8.83389386e-4           	 1.35911661              	 1.04998587e-1           	 1.41298187e-6           	 1.18831853              	 5.62748822e-2           	 3.74000111e-2           	 4.23412165e-2           	 1.85122292e-3           	 1.70798080e-1           	 1.04998587e-1           	
