Output_every: 10
// The column headers in this file can be edited and determine the output for the next run.
Var: 	 time_years              	 integrity               	
Data:	 3.46118721              	 9.70275400e-1           	
Data:	 3.46175799              	 9.70202425e-1           	
Data:	 3.46232877              	 9.70129462e-1           	
Data:	 3.46289954              	 9.70056509e-1           	
Data:	 3.46347032              	 9.69983567e-1           	
Data:	 3.46404110              	 9.69910635e-1           	
Data:	 3.46461187              	 9.69837714e-1           	
Data:	 3.46518265              	 9.69764803e-1           	
Data:	 3.46575342              	 9.69691903e-1           	
Data:	 3.46632420              	 9.69619014e-1           	
Data:	 3.46689498              	 9.69546134e-1           	
Data:	 3.46746575              	 9.69473265e-1           	
Data:	 3.46803653              	 9.69400405e-1           	
Data:	 3.46860731              	 9.69327556e-1           	
Data:	 3.46917808              	 9.69254717e-1           	
Data:	 3.46974886              	 9.69181887e-1           	
Data:	 3.47031963              	 9.69109068e-1           	
Data:	 3.47089041              	 9.69036258e-1           	
Data:	 3.47146119              	 9.68963458e-1           	
Data:	 3.47203196              	 9.68890668e-1           	
Data:	 3.47260274              	 9.68817887e-1           	
Data:	 3.47317352              	 9.68745116e-1           	
Data:	 3.47374429              	 9.68672355e-1           	
Data:	 3.47431507              	 9.68599603e-1           	
Data:	 3.47488584              	 9.68526860e-1           	
Data:	 3.47545662              	 9.68454127e-1           	
Data:	 3.47602740              	 9.68381402e-1           	
Data:	 3.47659817              	 9.68308687e-1           	
Data:	 3.47716895              	 9.68235981e-1           	
Data:	 3.47773973              	 9.68163284e-1           	
Data:	 3.47831050              	 9.68090596e-1           	
Data:	 3.47888128              	 9.68017917e-1           	
Data:	 3.47945205              	 9.67945246e-1           	
Data:	 3.48002283              	 9.67872585e-1           	
Data:	 3.48059361              	 9.67799931e-1           	
Data:	 3.48116438              	 9.67727287e-1           	
Data:	 3.48173516              	 9.67654650e-1           	
Data:	 3.48230594              	 9.67582023e-1           	
Data:	 3.48287671              	 9.67509404e-1           	
Data:	 3.48344749              	 9.67436793e-1           	
Data:	 3.48401826              	 9.67364190e-1           	
Data:	 3.48458904              	 9.67291595e-1           	
Data:	 3.48515982              	 9.67219009e-1           	
Data:	 3.48573059              	 9.67146431e-1           	
Data:	 3.48630137              	 9.67073861e-1           	
Data:	 3.48687215              	 9.67001298e-1           	
Data:	 3.48744292              	 9.66928744e-1           	
Data:	 3.48801370              	 9.66856197e-1           	
Data:	 3.48858447              	 9.66783658e-1           	
Data:	 3.48915525              	 9.66711126e-1           	
Data:	 3.48972603              	 9.66638602e-1           	
Data:	 3.49029680              	 9.66566085e-1           	
Data:	 3.49086758              	 9.66493576e-1           	
Data:	 3.49143836              	 9.66421074e-1           	
Data:	 3.49200913              	 9.66348579e-1           	
Data:	 3.49257991              	 9.66276091e-1           	
Data:	 3.49315068              	 9.66203611e-1           	
Data:	 3.49372146              	 9.66131137e-1           	
Data:	 3.49429224              	 9.66058671e-1           	
Data:	 3.49486301              	 9.65986211e-1           	
Data:	 3.49543379              	 9.65913759e-1           	
Data:	 3.49600457              	 9.65841313e-1           	
Data:	 3.49657534              	 9.65768874e-1           	
Data:	 3.49714612              	 9.65696441e-1           	
Data:	 3.49771689              	 9.65624015e-1           	
Data:	 3.49828767              	 9.65551595e-1           	
Data:	 3.49885845              	 9.65479182e-1           	
Data:	 3.49942922              	 9.65406774e-1           	
Data:	 3.50000000              	 9.65334373e-1           	
Data:	 3.50057078              	 9.65261978e-1           	
Data:	 3.50114155              	 9.65189590e-1           	
Data:	 3.50171233              	 9.65117207e-1           	
Data:	 3.50228311              	 9.65044830e-1           	
Data:	 3.50285388              	 9.64972458e-1           	
Data:	 3.50342466              	 9.64900093e-1           	
Data:	 3.50399543              	 9.64827733e-1           	
Data:	 3.50456621              	 9.64755379e-1           	
Data:	 3.50513699              	 9.64683031e-1           	
Data:	 3.50570776              	 9.64610688e-1           	
Data:	 3.50627854              	 9.64538350e-1           	
Data:	 3.50684932              	 9.64466018e-1           	
Data:	 3.50742009              	 9.64393691e-1           	
Data:	 3.50799087              	 9.64321369e-1           	
Data:	 3.50856164              	 9.64249051e-1           	
Data:	 3.50913242              	 9.64176739e-1           	
Data:	 3.50970320              	 9.64104432e-1           	
Data:	 3.51027397              	 9.64032130e-1           	
Data:	 3.51084475              	 9.63959832e-1           	
Data:	 3.51141553              	 9.63887539e-1           	
Data:	 3.51198630              	 9.63815251e-1           	
Data:	 3.51255708              	 9.63742968e-1           	
Data:	 3.51312785              	 9.63670688e-1           	
Data:	 3.51369863              	 9.63598414e-1           	
Data:	 3.51426941              	 9.63526143e-1           	
Data:	 3.51484018              	 9.63453877e-1           	
Data:	 3.51541096              	 9.63381615e-1           	
Data:	 3.51598174              	 9.63309356e-1           	
Data:	 3.51655251              	 9.63237102e-1           	
Data:	 3.51712329              	 9.63164852e-1           	
Data:	 3.51769406              	 9.63092605e-1           	
Data:	 3.51826484              	 9.63020362e-1           	
Data:	 3.51883562              	 9.62948122e-1           	
Data:	 3.51940639              	 9.62875887e-1           	
Data:	 3.51997717              	 9.62803654e-1           	
Data:	 3.52054795              	 9.62731426e-1           	
Data:	 3.52111872              	 9.62659200e-1           	
Data:	 3.52168950              	 9.62586978e-1           	
Data:	 3.52226027              	 9.62514759e-1           	
Data:	 3.52283105              	 9.62442543e-1           	
Data:	 3.52340183              	 9.62370330e-1           	
Data:	 3.52397260              	 9.62298120e-1           	
Data:	 3.52454338              	 9.62225912e-1           	
Data:	 3.52511416              	 9.62153708e-1           	
Data:	 3.52568493              	 9.62081506e-1           	
Data:	 3.52625571              	 9.62009306e-1           	
Data:	 3.52682648              	 9.61937109e-1           	
Data:	 3.52739726              	 9.61864915e-1           	
Data:	 3.52796804              	 9.61792723e-1           	
Data:	 3.52853881              	 9.61720533e-1           	
Data:	 3.52910959              	 9.61648345e-1           	
Data:	 3.52968037              	 9.61576159e-1           	
Data:	 3.53025114              	 9.61503975e-1           	
Data:	 3.53082192              	 9.61431794e-1           	
Data:	 3.53139269              	 9.61359614e-1           	
Data:	 3.53196347              	 9.61287436e-1           	
Data:	 3.53253425              	 9.61215259e-1           	
Data:	 3.53310502              	 9.61143084e-1           	
Data:	 3.53367580              	 9.61070910e-1           	
Data:	 3.53424658              	 9.60998738e-1           	
Data:	 3.53481735              	 9.60926567e-1           	
Data:	 3.53538813              	 9.60854398e-1           	
Data:	 3.53595890              	 9.60782229e-1           	
Data:	 3.53652968              	 9.60710062e-1           	
Data:	 3.53710046              	 9.60637895e-1           	
Data:	 3.53767123              	 9.60565730e-1           	
Data:	 3.53824201              	 9.60493565e-1           	
Data:	 3.53881279              	 9.60421401e-1           	
Data:	 3.53938356              	 9.60349238e-1           	
Data:	 3.53995434              	 9.60277075e-1           	
Data:	 3.54052511              	 9.60204913e-1           	
Data:	 3.54109589              	 9.60132751e-1           	
Data:	 3.54166667              	 9.60060589e-1           	
Data:	 3.54223744              	 9.59988427e-1           	
Data:	 3.54280822              	 9.59916266e-1           	
Data:	 3.54337900              	 9.59844104e-1           	
Data:	 3.54394977              	 9.59771943e-1           	
Data:	 3.54452055              	 9.59699781e-1           	
Data:	 3.54509132              	 9.59627619e-1           	
Data:	 3.54566210              	 9.59555457e-1           	
Data:	 3.54623288              	 9.59483294e-1           	
Data:	 3.54680365              	 9.59411131e-1           	
Data:	 3.54737443              	 9.59338967e-1           	
Data:	 3.54794521              	 9.59266803e-1           	
Data:	 3.54851598              	 9.59194638e-1           	
Data:	 3.54908676              	 9.59122472e-1           	
